'5101','10603','file:///vxml/ru_RU/Indication/ARSTOREDNR.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','10604','file:///vxml/en_US/Indication/ARSTOREDNR.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','10703','file:///vxml/ru_RU/Indication/ARPROTECTEDNR.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','10704','file:///vxml/en_US/Indication/ARPROTECTEDNR.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','10803','file:///vxml/ru_RU/Indication/MMC_HELD.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','10804','file:///vxml/en_US/Indication/MMC_HELD.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','10903','file:///vxml/ru_RU/Indication/MMC_USERALONE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','10904','file:///vxml/en_US/Indication/MMC_USERALONE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','11003','file:///vxml/ru_RU/Indication/LH_Waiting.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','11004','file:///vxml/en_US/Indication/LH_Waiting.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','11103','file:///vxml/ru_RU/Indication/OVERFLOWALLOWEDTRAFFIC.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','11104','file:///vxml/en_US/Indication/OVERFLOWALLOWEDTRAFFIC.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','11203','file:///vxml/ru_RU/Indication/CONNECT.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','11204','file:///vxml/en_US/Indication/CONNECT.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','11503','file:///vxml/ru_RU/Indication/SRAnnB.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','11504','file:///vxml/en_US/Indication/SRAnnB.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','11603','file:///vxml/ru_RU/Indication/SRImp.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','11604','file:///vxml/en_US/Indication/SRImp.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','11703','file:///vxml/ru_RU/Indication/ARLS.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','11704','file:///vxml/en_US/Indication/ARLS.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','11803','file:///vxml/ru_RU/Indication/ADD_RING.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','11804','file:///vxml/en_US/Indication/ADD_RING.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','11903','file:///vxml/ru_RU/Indication/PRIOR_WAIT.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','11904','file:///vxml/en_US/Indication/PRIOR_WAIT.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','12003','file:///vxml/ru_RU/Indication/CHANGED_NR.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','12004','file:///vxml/en_US/Indication/CHANGED_NR.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
