'14609','256','4','-1','.','4','6','6',NULL
'14609','260','-1','-1',NULL,'-1','6','6',NULL
'14609','260','0','-1','+73652','4','6','6',NULL
'14609','260','2','-1','+73652','4','6','6',NULL
'14609','260','4','-1','+73652','4','6','6',NULL
'14609','261','-1','-1',NULL,'-1','6','6',NULL
'14609','261','0','-1','X','4','6','6',NULL
'14609','261','2','-1','X','4','6','6',NULL
'14609','261','4','-1','X','4','6','6',NULL
'14609','262','-1','-1',NULL,'-1','6','6',NULL
'14609','262','0','-1','+73654','4','6','6',NULL
'14609','262','4','-1','+73654','4','6','6',NULL
'14609','263','-1','-1',NULL,'-1','5','5',NULL
'14609','263','0','-1','+736566','4','5','5',NULL
'14609','263','4','-1','+736566','4','5','5',NULL
'14609','264','-1','-1',NULL,'-1','5','5',NULL
'14609','264','0','-1','+736560','4','5','5',NULL
'14609','264','4','-1','+736560','4','5','5',NULL
'14609','265','-1','-1',NULL,'-1','5','5',NULL
'14609','265','0','-1','+736562','4','5','5',NULL
'14609','265','4','-1','+736562','4','5','5',NULL
'14609','266','-1','-1',NULL,'-1','5','5',NULL
'14609','266','0','-1','+736561','4','5','5',NULL
'14609','266','4','-1','+736561','4','5','5',NULL
'14609','267','-1','-1',NULL,'-1','5','5',NULL
'14609','267','0','-1','+736557','4','5','5',NULL
'14609','267','4','-1','+736557','4','5','5',NULL
'14609','268','-1','-1',NULL,'-1','5','5',NULL
'14609','268','0','-1','+736555','4','5','5',NULL
'14609','268','4','-1','+736555','4','5','5',NULL
'14609','269','-1','-1',NULL,'-1','5','5',NULL
'14609','269','0','-1','+736558','4','5','5',NULL
'14609','269','4','-1','+736558','4','5','5',NULL
'14609','270','-1','-1',NULL,'-1','5','5',NULL
'14609','270','0','-1','+736553','4','5','5',NULL
'14609','270','4','-1','+736553','4','5','5',NULL
'14609','271','-1','-1',NULL,'-1','5','5',NULL
'14609','271','0','-1','+736554','4','5','5',NULL
'14609','271','4','-1','+736554','4','5','5',NULL
'14609','272','-1','-1',NULL,'-1','5','5',NULL
'14609','272','0','-1','+736565','4','5','5',NULL
'14609','272','4','-1','+736565','4','5','5',NULL
'14609','273','-1','-1',NULL,'-1','5','5',NULL
'14609','273','0','-1','+736559','4','5','5',NULL
'14609','273','4','-1','+736559','4','5','5',NULL
'14609','274','-1','-1',NULL,'-1','5','5',NULL
'14609','274','0','-1','+736567','4','5','5',NULL
'14609','274','4','-1','+736567','4','5','5',NULL
'14609','275','-1','-1',NULL,'-1','5','5',NULL
'14609','275','0','-1','+736563','4','5','5',NULL
'14609','275','4','-1','+736563','4','5','5',NULL
'14609','276','-1','-1',NULL,'-1','5','5',NULL
'14609','276','0','-1','+736569','4','5','5',NULL
'14609','276','4','-1','+736569','4','5','5',NULL
'14609','277','-1','-1',NULL,'-1','5','5',NULL
'14609','277','0','-1','+736564','4','5','5',NULL
'14609','277','4','-1','+736564','4','5','5',NULL
