'14609','164','47','255','0','1','1','0','0','0'
'14609','165','47','18','0','4','20','0','0','0'
'14609','166','47','0','1','1','1','0','0','0'
'14609','167','49','255','0','1','1','0','0','0'
'14609','168','49','255','1','3','3','0','0','0'
'14609','169','49','254','1','3','3','0','0','0'
'14609','170','49','0','1','1','1','0','0','0'
'14609','171','51','255','0','1','1','0','0','0'
'14609','172','51','56','1','3','250','0','0','0'
'14609','173','51','57','1','4','250','0','0','0'
'14609','174','51','51','1','3','250','0','0','0'
'14609','175','51','69','1','5','16','0','0','0'
'14609','176','51','3','1','3','250','1','0','0'
'14609','177','51','44','1','3','3','0','0','0'
'14609','178','51','120','1','5','250','0','0','0'
'14609','179','51','198','1','9','9','0','0','0'
'14609','180','51','12','1','5','16','1','0','0'
'14609','181','51','0','1','1','1','0','0','0'
'14609','182','54','255','0','1','1','0','0','0'
'14609','183','54','59','1','3','3','0','0','0'
'14609','184','54','56','1','3','250','0','0','0'
'14609','185','54','57','1','4','250','0','0','0'
'14609','186','54','0','1','1','1','0','0','0'
'14609','187','55','255','0','1','1','0','0','0'
'14609','188','55','60','1','3','3','0','0','0'
'14609','189','55','56','1','3','250','0','0','0'
'14609','190','55','57','1','4','250','0','0','0'
'14609','191','55','10','1','4','16','0','0','0'
'14609','192','55','3','1','3','250','1','0','0'
'14609','193','55','0','1','1','1','0','0','0'
'14609','194','56','255','0','1','1','0','0','0'
'14609','195','56','3','1','3','250','0','0','0'
'14609','196','56','192','1','5','17','0','0','0'
'14609','197','56','44','1','3','3','0','0','0'
'14609','198','56','32','1','3','131','0','0','0'
'14609','199','56','56','1','3','250','0','0','0'
'14609','200','56','0','1','1','1','0','0','0'
'14609','201','252','255','0','1','1','0','0','0'
'14609','202','255','255','0','1','1','0','0','0'
'14609','203','255','0','1','1','1','0','0','0'
