'14609','119','0','0','0','0','0','0','119','0','0','0','0','0'
'14609','120','0','0','0','0','0','0','120','0','0','0','0','0'
'14609','121','0','0','0','0','0','0','121','0','0','0','0','0'
'14609','122','0','0','0','0','0','0','122','0','0','0','0','0'
'14609','123','0','0','0','0','0','0','123','0','0','0','0','0'
'14609','124','0','0','0','0','0','0','124','0','0','0','0','0'
'14609','125','0','0','0','0','0','0','125','0','0','0','0','0'
'14609','126','0','0','0','0','0','0','126','0','0','0','0','0'
'14609','127','0','0','0','0','0','0','127','0','0','0','0','0'
'14609','128','0','0','0','0','0','0','128','0','0','0','0','0'
'14609','129','0','0','0','0','0','0','129','0','0','0','0','0'
'14609','130','0','0','0','0','0','0','130','0','0','0','0','0'
'14609','131','0','0','0','0','0','0','131','0','0','0','0','0'
'14609','132','0','0','0','0','0','0','132','0','0','0','0','0'
'14609','133','0','0','0','0','0','0','133','0','0','0','0','0'
'14609','134','0','0','0','0','0','0','134','0','0','0','0','0'
'14609','135','0','0','0','0','0','0','135','0','0','0','0','0'
'14609','136','0','0','0','0','0','0','136','0','0','0','0','0'
'14609','137','0','0','0','0','0','0','137','0','0','0','0','0'
'14609','138','0','0','0','0','0','0','138','0','0','0','0','0'
'14609','139','0','0','0','0','0','0','139','0','0','0','0','0'
'14609','140','0','0','0','0','0','0','140','0','0','0','0','0'
'14609','141','0','0','0','0','0','0','141','0','0','0','0','0'
'14609','142','0','0','0','0','0','0','142','0','0','0','0','0'
'14609','143','0','0','0','0','0','0','143','0','0','0','0','0'
'14609','144','0','0','0','0','0','0','144','0','0','0','0','0'
'14609','145','0','0','0','0','0','0','145','0','0','0','0','0'
'14609','146','0','0','0','0','0','0','146','0','0','0','0','0'
'14609','147','0','0','0','0','0','0','147','0','0','0','0','0'
'14609','148','0','0','0','0','0','0','148','0','0','0','0','0'
'14609','149','0','0','0','0','0','0','149','0','0','0','0','0'
'14609','150','0','0','0','0','0','0','150','0','0','0','0','0'
'14609','151','0','0','0','0','0','0','151','0','0','0','0','0'
'14609','152','0','0','0','0','0','0','152','0','0','0','0','0'
'14609','153','0','0','0','0','0','0','153','0','0','0','0','0'
'14609','154','0','0','0','0','0','0','154','0','0','0','0','0'
'14609','155','0','0','0','0','0','0','155','0','0','0','0','0'
'14609','156','0','0','0','0','0','0','156','0','0','0','0','0'
'14609','157','0','0','0','0','0','0','157','0','0','0','0','0'
'14609','158','0','0','0','0','0','0','158','0','0','0','0','0'
'14609','159','0','0','0','0','0','0','159','0','0','0','0','0'
'14609','160','0','0','0','0','0','0','160','0','0','0','0','0'
'14609','161','0','0','0','0','0','0','161','0','0','0','0','0'
'14609','162','0','0','0','0','0','0','162','0','0','0','0','0'
'14609','163','0','0','0','0','0','0','163','0','0','0','0','0'
'14609','164','0','0','0','0','0','0','164','0','0','0','0','0'
'14609','165','0','0','0','0','0','0','165','0','0','0','0','0'
'14609','166','0','0','0','0','0','0','166','0','0','0','0','0'
'14609','167','0','0','0','0','0','0','167','0','0','0','0','0'
'14609','168','0','0','0','0','0','0','168','0','0','0','0','0'
'14609','169','0','0','0','0','0','0','169','0','0','0','0','0'
'14609','170','0','0','0','0','0','0','170','0','0','0','0','0'
'14609','171','0','0','0','0','0','0','171','0','0','0','0','0'
'14609','172','0','0','0','0','0','0','172','0','0','0','0','0'
'14609','173','0','0','0','0','0','0','173','0','0','0','0','0'
'14609','174','0','0','0','0','0','0','174','0','0','0','0','0'
'14609','175','0','0','0','0','0','0','175','0','0','0','0','0'
'14609','176','0','0','0','0','0','0','176','0','0','0','0','0'
'14609','177','0','0','0','0','0','0','177','0','0','0','0','0'
'14609','178','0','0','0','0','0','0','178','0','0','0','0','0'
'14609','179','0','0','0','0','0','0','179','0','0','0','0','0'
'14609','180','0','0','0','0','0','0','180','0','0','0','0','0'
'14609','181','0','0','0','0','0','0','181','0','0','0','0','0'
'14609','182','0','0','0','0','0','0','182','0','0','0','0','0'
'14609','183','0','0','0','0','0','0','183','0','0','0','0','0'
'14609','184','0','0','0','0','0','0','184','0','0','0','0','0'
'14609','185','0','0','0','0','0','0','185','0','0','0','0','0'
'14609','186','0','0','0','0','0','0','186','0','0','0','0','0'
'14609','187','0','0','0','0','0','0','187','0','0','0','0','0'
'14609','188','0','0','0','0','0','0','188','0','0','0','0','0'
'14609','189','0','0','0','0','0','0','189','0','0','0','0','0'
'14609','190','0','0','0','0','0','0','190','0','0','0','0','0'
'14609','191','0','0','0','0','0','0','191','0','0','0','0','0'
'14609','192','0','0','0','0','0','0','192','0','0','0','0','0'
'14609','193','0','0','0','0','0','0','193','0','0','0','0','0'
'14609','194','0','0','0','0','0','0','194','0','0','0','0','0'
'14609','195','0','0','0','0','0','0','195','0','0','0','0','0'
'14609','196','0','0','0','0','0','0','196','0','0','0','0','0'
'14609','197','0','0','0','0','0','0','197','0','0','0','0','0'
'14609','198','0','0','0','0','0','0','198','0','0','0','0','0'
'14609','200','0','0','0','0','0','0','200','0','0','0','0','0'
'14609','201','0','0','0','0','0','0','201','0','0','0','0','0'
'14609','202','0','0','0','0','0','0','202','0','0','0','0','0'
'14609','203','0','0','0','0','0','0','203','0','0','0','0','0'
'14609','204','0','0','0','0','0','0','204','0','0','0','0','0'
'14609','205','0','0','0','0','0','0','205','0','0','0','0','0'
'14609','206','0','0','0','0','0','0','206','0','0','0','0','0'
'14609','207','0','0','0','0','0','0','207','0','0','0','0','0'
'14609','208','0','0','0','0','0','0','208','0','0','0','0','0'
'14609','209','0','0','0','0','0','0','209','0','0','0','0','0'
'14609','210','0','0','0','0','0','0','210','0','0','0','0','0'
'14609','212','0','0','0','0','0','0','212','0','0','0','0','0'
'14609','213','0','0','0','0','0','0','213','0','0','0','0','0'
'14609','214','0','0','0','0','0','0','214','0','0','0','0','0'
'14609','215','0','0','0','0','0','0','215','0','0','0','0','0'
'14609','216','0','0','0','0','0','0','216','0','0','0','0','0'
'14609','217','0','0','0','0','0','0','217','0','0','0','0','0'
'14609','219','0','0','0','0','0','0','219','0','0','0','0','0'
'14609','220','0','0','0','0','0','0','220','0','0','0','0','0'
'14609','221','0','0','0','0','0','0','221','0','0','0','0','0'
'14609','222','0','0','0','0','0','0','222','0','0','0','0','0'
'14609','223','0','0','0','0','0','0','223','0','0','0','0','0'
'14609','224','0','0','0','0','0','0','224','0','0','0','0','0'
'14609','225','0','0','0','0','0','0','225','0','0','0','0','0'
'14609','226','0','0','0','0','0','0','226','0','0','0','0','0'
'14609','227','0','0','0','0','0','0','227','0','0','0','0','0'
'14609','228','0','0','0','0','0','0','228','0','0','0','0','0'
'14609','229','0','0','0','0','0','0','229','0','0','0','0','0'
'14609','230','0','0','0','0','0','0','230','0','0','0','0','0'
'14609','231','0','0','0','0','0','0','231','0','0','0','0','0'
'14609','232','0','0','0','0','0','0','232','0','0','0','0','0'
'14609','233','0','0','0','0','0','0','233','0','0','0','0','0'
'14609','234','0','0','0','0','0','0','234','0','0','0','0','0'
'14609','235','0','0','0','0','0','0','235','0','0','0','0','0'
'14609','236','0','0','0','0','0','0','236','0','0','0','0','0'
'14609','237','0','0','0','0','0','0','237','0','0','0','0','0'
'14609','238','0','0','0','0','0','0','238','0','0','0','0','0'
'14609','239','0','0','0','0','0','0','239','0','0','0','0','0'
'14609','240','0','0','0','0','0','0','240','0','0','0','0','0'
'14609','241','0','0','0','0','0','0','27','0','0','0','0','0'
'14609','242','0','0','0','0','0','0','242','0','0','0','0','0'
'14609','243','0','0','0','0','0','0','243','0','0','0','0','0'
'14609','244','0','0','0','0','0','0','244','0','0','0','0','0'
'14609','245','0','0','0','0','0','0','245','0','0','0','0','0'
'14609','246','0','0','0','0','0','0','246','0','0','0','0','0'
'14609','247','0','0','0','0','0','0','247','0','0','0','0','0'
'14609','248','0','0','0','0','0','0','248','0','0','0','0','0'
'14609','249','0','0','0','0','0','0','249','0','0','0','0','0'
'14609','250','0','0','0','0','0','0','250','0','0','0','0','0'
'14609','251','0','0','0','0','0','0','251','0','0','0','0','0'
'14609','252','0','0','0','0','0','0','252','0','0','0','0','0'
'14609','253','0','0','0','0','0','0','253','0','0','0','0','0'
'14609','254','0','0','0','0','0','0','254','0','0','0','0','0'
'14609','255','0','0','0','0','0','0','255','0','0','0','0','0'
'14609','256','0','0','0','0','0','0','256','0','0','0','0','0'
'14609','260','0','0','0','0','0','0','260','0','0','0','0','0'
'14609','261','0','0','0','0','0','0','261','0','0','0','0','0'
'14609','262','0','0','0','0','0','0','262','0','0','0','0','0'
'14609','263','0','0','0','0','0','0','263','0','0','0','0','0'
'14609','264','0','0','0','0','0','0','264','0','0','0','0','0'
'14609','265','0','0','0','0','0','0','265','0','0','0','0','0'
'14609','266','0','0','0','0','0','0','266','0','0','0','0','0'
'14609','267','0','0','0','0','0','0','267','0','0','0','0','0'
'14609','268','0','0','0','0','0','0','268','0','0','0','0','0'
'14609','269','0','0','0','0','0','0','269','0','0','0','0','0'
'14609','270','0','0','0','0','0','0','270','0','0','0','0','0'
'14609','271','0','0','0','0','0','0','271','0','0','0','0','0'
'14609','272','0','0','0','0','0','0','272','0','0','0','0','0'
'14609','273','0','0','0','0','0','0','273','0','0','0','0','0'
'14609','274','0','0','0','0','0','0','274','0','0','0','0','0'
'14609','275','0','0','0','0','0','0','275','0','0','0','0','0'
'14609','276','0','0','0','0','0','0','276','0','0','0','0','0'
'14609','277','0','0','0','0','0','0','277','0','0','0','0','0'
'14609','500','0','0','0','0','0','0','500','0','0','0','0','0'
'14609','501','0','0','0','0','0','0','501','0','0','0','0','0'
'14609','502','0','0','0','0','0','0','502','0','0','0','0','0'
'14609','503','0','0','0','0','0','0','503','0','0','0','0','0'
'14609','504','0','0','0','0','0','0','504','0','0','0','0','0'
'14609','505','0','0','0','0','0','0','505','0','0','0','0','0'
'14609','506','0','0','0','0','0','0','506','0','0','0','0','0'
'14609','507','0','0','0','0','0','0','507','0','0','0','0','0'
'14609','508','0','0','0','0','0','0','508','0','0','0','0','0'
'14609','509','0','0','0','0','0','0','509','0','0','0','0','0'
'14609','510','0','0','0','0','0','0','510','0','0','0','0','0'
'14609','511','0','0','0','0','0','0','511','0','0','0','0','0'
'14609','512','0','0','0','0','0','0','512','0','0','0','0','0'
'14609','513','0','0','0','0','0','0','513','0','0','0','0','0'
'14609','514','0','0','0','0','0','0','514','0','0','0','0','0'
'14609','515','0','0','0','0','0','0','515','0','0','0','0','0'
'14609','516','0','0','0','0','0','0','516','0','0','0','0','0'
'14609','517','0','0','0','0','0','0','517','0','0','0','0','0'
