'33620','136','26','22','0','3','34','0','0','0'
'33620','137','27','255','0','1','1','0','0','0'
'33620','138','27','21','0','1','1','0','0','0'
'33620','139','27','22','0','3','34','0','0','0'
'33620','140','41','255','0','1','1','0','0','0'
'33620','141','41','22','0','3','34','0','0','0'
'33620','142','44','255','0','1','1','0','0','0'
'33620','143','44','36','0','1','1','0','0','0'
'33620','144','44','18','1','4','250','0','0','0'
'33620','145','44','17','1','4','4','0','0','0'
'33620','146','44','41','1','3','3','0','0','0'
'33620','147','44','3','1','3','250','0','0','0'
'33620','148','44','42','1','3','3','1','0','0'
'33620','149','44','12','1','5','16','0','0','0'
'33620','150','44','32','1','3','131','0','0','0'
'33620','151','44','44','1','3','3','0','0','0'
'33620','152','44','57','1','4','250','0','0','0'
'33620','153','44','54','1','3','3','0','0','0'
'33620','154','44','64','1','3','3','0','0','0'
'33620','155','44','192','1','5','17','0','0','0'
'33620','156','44','120','1','5','250','0','0','0'
'33620','157','44','122','1','3','3','0','0','0'
'33620','158','44','198','1','9','9','0','0','0'
'33620','159','44','69','1','5','16','0','0','0'
'33620','160','44','33','1','4','16','1','0','0'
'33620','161','44','51','1','3','250','0','0','0'
'33620','162','44','0','1','1','1','0','0','0'
'33620','163','46','255','0','1','1','0','0','0'
'33620','164','47','255','0','1','1','0','0','0'
'33620','165','47','18','0','4','20','0','0','0'
'33620','166','47','0','1','1','1','0','0','0'
'33620','167','49','255','0','1','1','0','0','0'
'33620','168','49','255','1','3','3','0','0','0'
'33620','169','49','254','1','3','3','0','0','0'
'33620','170','49','0','1','1','1','0','0','0'
'33620','171','51','255','0','1','1','0','0','0'
'33620','172','51','56','1','3','250','0','0','0'
'33620','173','51','57','1','4','250','0','0','0'
'33620','174','51','51','1','3','250','0','0','0'
'33620','175','51','69','1','5','16','0','0','0'
'33620','176','51','3','1','3','250','1','0','0'
'33620','177','51','44','1','3','3','0','0','0'
'33620','178','51','120','1','5','250','0','0','0'
'33620','179','51','198','1','9','9','0','0','0'
'33620','180','51','12','1','5','16','1','0','0'
'33620','181','51','0','1','1','1','0','0','0'
'33620','182','54','255','0','1','1','0','0','0'
'33620','183','54','59','1','3','3','0','0','0'
'33620','184','54','56','1','3','250','0','0','0'
'33620','185','54','57','1','4','250','0','0','0'
'33620','186','54','0','1','1','1','0','0','0'
'33620','187','55','255','0','1','1','0','0','0'
'33620','188','55','60','1','3','3','0','0','0'
'33620','189','55','56','1','3','250','0','0','0'
'33620','190','55','57','1','4','250','0','0','0'
'33620','191','55','10','1','4','16','0','0','0'
'33620','192','55','3','1','3','250','1','0','0'
'33620','193','55','0','1','1','1','0','0','0'
'33620','194','56','255','0','1','1','0','0','0'
'33620','195','56','3','1','3','250','0','0','0'
'33620','196','56','192','1','5','17','0','0','0'
'33620','197','56','44','1','3','3','0','0','0'
'33620','198','56','32','1','3','131','0','0','0'
'33620','199','56','56','1','3','250','0','0','0'
'33620','200','56','0','1','1','1','0','0','0'
'33620','201','252','255','0','1','1','0','0','0'
'33620','202','255','255','0','1','1','0','0','0'
'33620','203','255','0','1','1','1','0','0','0'
