'30000','28','0','2','D_PT','9','0','9','2','8','0','8','0','0','0','0','0','0','0','0','0','0','0','14'
'30000','29','0','0','D_SND2VF1200_1600','9','0','9','4','15','3','5','6','9','0','0','0','0','0','1','0','0','0','10'
'30000','29','0','1','D_SND2VF1200_1600','9','0','9','4','15','3','5','6','9','0','0','0','0','0','1','0','0','0','10'
'30000','29','0','2','D_SND2VF1200_1600','9','0','9','4','15','3','5','6','9','0','0','0','0','0','1','0','0','0','10'
'30000','29','1','0','D_SND2VF1200_1600 variant with FRLS signal','9','0','9','4','15','3','5','6','9','0','0','0','0','0','1','0','0','0','10'
'30000','29','1','1','D_SND2VF1200_1600 variant with FRLS signal','9','0','9','4','15','3','5','6','9','0','0','0','0','0','1','0','0','0','10'
'30000','29','1','2','D_SND2VF1200_1600 variant with FRLS signal','9','0','9','4','15','3','5','6','9','0','0','0','0','0','1','0','0','0','10'
'30000','30','0','0','basic variant','0','8','255','4','28','20','24','0','28','0','0','0','3','0','0','0','0','0','15'
'30000','30','0','1','basic variant','0','8','255','4','28','20','24','0','28','0','0','0','3','0','0','0','0','0','15'
'30000','30','0','2','basic variant','0','8','255','4','28','20','24','0','28','0','0','0','3','0','0','0','0','0','15'
'30000','31','0','0','basic variant','9','0','9','4','15','3','5','6','9','0','0','0','0','0','0','0','0','0','16'
'30000','31','0','1','basic variant','9','0','9','4','15','3','5','6','9','0','0','0','0','0','0','0','0','0','16'
'30000','31','0','2','basic variant','9','0','9','4','15','3','5','6','9','0','0','0','0','0','0','0','0','0','16'
'30000','32','0','0','D_SND1VF 2600 (SL,ZSL line)','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','4'
'30000','32','0','1','D_SND1VF 2600 (SL,ZSL line)','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','4'
'30000','32','0','2','D_SND1VF 2600 (SL,ZSL line)','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','4'
'30000','32','1','0','D_SND1VF 2600 (SLM, MG line)','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','4'
'30000','32','1','1','D_SND1VF 2600 (SLM, MG line)','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','4'
'30000','32','1','2','D_SND1VF 2600 (SLM, MG line)','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','4'
'30000','33','0','0','D_SND2VF 600_750','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','8'
'30000','33','0','1','D_SND2VF 600_750','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','8'
'30000','33','0','2','D_SND2VF 600_750','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','8'
'30000','33','1','0','D_SND2VF 600_750 with FRLS signal','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','8'
'30000','33','1','1','D_SND2VF 600_750 with FRLS signal','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','8'
'30000','33','1','2','D_SND2VF 600_750 with FRLS signal','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','8'
'30000','34','0','0','D_SND1VF 2600P','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','4'
'30000','34','0','1','D_SND1VF 2600P','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','4'
'30000','34','0','2','D_SND1VF 2600P','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','4'
'30000','34','1','0','D_SND1VF 2600P with SeizAckn signal','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','4'
'30000','34','1','1','D_SND1VF 2600P with SeizAckn signal','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','4'
'30000','34','1','2','D_SND1VF 2600P with SeizAckn signal','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','4'
'30000','34','2','0','D_SND1VF 2600P with FRLS signal','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','4'
'30000','34','2','1','D_SND1VF 2600P with FRLS signal','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','4'
'30000','34','2','2','D_SND1VF 2600P with FRLS signal','9','0','9','2','15','1','9','0','0','0','0','0','0','0','1','0','0','0','4'
