'19362','1','8140','1','0','3','87','0'
'19362','1','82','1','0','3','83','0'
'19362','1','83','1','0','3','83','0'
'19362','1','84','1','0','3','83','0'
'19362','1','86','1','0','3','83','0'
'19362','1','87','1','0','3','83','0'
'19362','1','88','1','0','3','83','0'
'19362','1','89','1','0','3','83','0'
'19362','1','90','1','0','3','4','0'
'19362','1','91','1','0','3','4','0'
'19362','1','9200','1','0','3','4','0'
'19362','1','9201','1','0','3','4','0'
'19362','1','9202','1','0','3','4','0'
'19362','1','9203','1','0','3','4','0'
'19362','1','9204','1','0','3','4','0'
'19362','1','9205','1','0','3','4','0'
'19362','1','9206','1','0','3','4','0'
'19362','1','9207','1','0','3','4','0'
'19362','1','9208','1','0','3','4','0'
'19362','1','92090','1','0','3','4','0'
'19362','1','92091','1','0','3','4','0'
'19362','1','92092','1','0','3','4','0'
'19362','1','92093','1','0','3','4','0'
'19362','1','92094','1','0','3','4','0'
'19362','1','92095','1','0','3','4','0'
'19362','1','921','1','0','3','4','0'
'19362','1','923','1','0','3','4','0'
'19362','1','930','1','0','3','4','0'
'19362','1','931','1','0','3','4','0'
'19362','1','932','1','0','3','4','0'
'19362','1','933','1','0','3','4','0'
'19362','1','934','1','0','3','4','0'
'19362','1','935','1','0','3','4','0'
'19362','1','936','1','0','3','4','0'
'19362','1','937','1','0','3','4','0'
'19362','1','938','1','0','3','4','0'
'19362','1','939','1','0','3','4','0'
'19362','1','940','1','0','3','4','0'
'19362','1','941','1','0','3','4','0'
'19362','1','942','1','0','3','4','0'
'19362','1','9430','1','0','3','4','0'
'19362','1','9431','1','0','3','4','0'
'19362','1','9432','1','0','3','4','0'
'19362','1','9433','1','0','3','4','0'
'19362','1','9434','1','0','3','4','0'
'19362','1','9435','1','0','3','4','0'
'19362','1','9436','1','0','3','4','0'
'19362','1','94370','1','0','3','4','0'
'19362','1','94371','1','0','3','4','0'
'19362','1','94372','1','0','3','4','0'
'19362','1','945','1','0','3','4','0'
'19362','1','946','1','0','3','4','0'
'19362','1','947','1','0','3','4','0'
'19362','1','948','1','0','3','4','0'
'19362','1','949','1','0','3','4','0'
'19362','1','951','1','0','3','4','0'
'19362','1','952','1','0','3','4','0'
'19362','1','9530','1','0','3','4','0'
'19362','1','9531','1','0','3','4','0'
'19362','1','9532','1','0','3','4','0'
'19362','1','9533','1','0','3','4','0'
'19362','1','95340','1','0','3','4','0'
'19362','1','9540','1','0','3','4','0'
'19362','1','9541','1','0','3','4','0'
'19362','1','9542','1','0','3','4','0'
'19362','1','9543','1','0','3','4','0'
'19362','1','9544','1','0','3','4','0'
'19362','1','957','1','0','3','4','0'
'19362','1','960','1','0','3','4','0'
'19362','1','961','1','0','3','4','0'
'19362','1','962','1','0','3','4','0'
'19362','1','963','1','0','3','4','0'
'19362','1','964','1','0','3','4','0'
'19362','1','965','1','0','3','4','0'
'19362','1','966','1','0','3','4','0'
'19362','1','967','1','0','3','4','0'
'19362','1','97','1','0','3','4','0'
'19362','1','981','1','0','3','4','0'
'19362','1','982','1','0','3','4','0'
'19362','1','983','1','0','3','4','0'
'19362','1','984','1','0','3','4','0'
'19362','1','985','1','0','3','4','0'
'19362','1','986','1','0','3','4','0'
'19362','1','989','1','0','3','4','0'
'19362','1','990','1','0','3','4','0'
'19362','1','991','1','0','3','4','0'
'19362','1','992','1','0','3','4','0'
'19362','1','993','1','0','3','4','0'
'19362','1','994','1','0','3','4','0'
'19362','1','995','1','0','3','4','0'
'19362','1','996','1','0','3','4','0'
'19362','1','997','1','0','3','4','0'
'19362','1','998','1','0','3','4','0'
'19362','1','999','1','0','3','4','0'
