'28113','193','55','0','1','1','1','0','0','0'
'28113','194','56','255','0','1','1','0','0','0'
'28113','195','56','3','1','3','250','0','0','0'
'28113','196','56','192','1','5','17','0','0','0'
'28113','197','56','44','1','3','3','0','0','0'
'28113','198','56','32','1','3','131','0','0','0'
'28113','199','56','56','1','3','250','0','0','0'
'28113','200','56','0','1','1','1','0','0','0'
'28113','201','252','255','0','1','1','0','0','0'
'28113','202','255','255','0','1','1','0','0','0'
'28113','203','255','0','1','1','1','0','0','0'
